signal_time,entry_datetime,entry_month,entry_time,entry_price,entry_spread,vix_at_entry,vix_at_entry_time,indicator,exit_datetime,exit_spread,exit_price,exit_reason,sl_price,price_difference,pnl,expiry,opttype,buy_leg_strike,sell_leg_strike,buy_leg_entry_price,sell_leg_entry_price,buy_leg_exit_price,sell_leg_exit_price,max_profit_time,max_profit_pnl,min_profit_time,min_profit_pnl
2022-10-07 15:15:00,2022-10-10 09:16:00,October,09:16:00,17126.25,82.4,20.07,2022-10-10T09:16:00.000000,vix_higher_than_threshold,2022-10-10 09:17:00,81.75,17099.7,stop_loss,17100.560625,-0.8606249999975262,32.500000000000284,2022-10-13,PE,16950,17150,75.35,157.75,74.25,156.0,2022-10-10 09:17:00,32.500000000000284,2022-10-10 09:17:00,32.500000000000284
2022-10-14 09:45:00,2022-10-14 10:01:00,October,10:01:00,17306.85,70.80000000000001,18.6,2022-10-14T10:01:00.000000,vix_higher_than_threshold,2022-10-14 10:27:00,75.9,17277.95,stop_loss,17280.889724999997,-2.9397249999965425,-254.99999999999972,2022-10-20,PE,17100,17300,68.85,139.65,73.5,149.4,2022-10-14 10:16:00,-9.999999999999432,2022-10-14 10:27:00,-254.99999999999972
2022-10-14 10:45:00,2022-10-14 11:01:00,October,11:01:00,17285.0,76.2,18.49,2022-10-14T11:01:00.000000,vix_higher_than_threshold,2022-10-14 13:55:00,80.14999999999999,17257.5,stop_loss,17259.0725,-1.5724999999983993,-197.49999999999943,2022-10-20,PE,17100,17300,76.7,152.9,81.7,161.85,2022-10-14 12:15:00,687.5000000000003,2022-10-14 13:53:00,-202.49999999999986
2022-10-17 13:15:00,2022-10-17 13:31:00,October,13:31:00,17322.6,63.449999999999996,18.58,2022-10-17T13:31:00.000000,vix_higher_than_threshold,2022-10-17 13:55:00,67.75,17296.15,stop_loss,17296.6161,-0.46609999999782303,-215.00000000000023,2022-10-20,PE,17100,17300,52.9,116.35,57.2,124.95,2022-10-17 13:31:00,-17.50000000000007,2022-10-17 13:55:00,-215.00000000000023
2022-10-17 14:30:00,2022-10-17 14:46:00,October,14:46:00,17309.6,66.45,18.42,2022-10-17T14:46:00.000000,vix_higher_than_threshold,2022-10-18 12:31:00,21.2,17489.9,time_exit,17283.635599999998,206.26440000000366,2262.5,2022-10-20,PE,17100,17300,54.2,120.65,12.3,33.5,2022-10-18 12:14:00,2397.5,2022-10-18 12:27:00,2260.0000000000005
2022-10-18 12:45:00,2022-10-18 13:01:00,October,13:01:00,17494.8,59.89999999999999,17.53,2022-10-18T13:01:00.000000,vix_lower_than_threshold,2022-10-18 13:46:00,66.6,17465.1,stop_loss,17468.5578,-3.457800000000134,-335.00000000000034,2022-10-20,PE,17300,17500,30.95,90.85,33.35,99.95,2022-10-18 13:06:00,122.4999999999996,2022-10-18 13:45:00,-385.0000000000007
2022-10-19 10:15:00,2022-10-19 10:31:00,October,10:31:00,17603.95,54.49999999999999,17.3,2022-10-19T10:31:00.000000,vix_lower_than_threshold,2022-10-19 11:00:00,59.95,17573.25,stop_loss,17577.544075,-4.294075000001612,-272.5000000000007,2022-10-20,PE,17400,17600,19.6,74.1,20.95,80.9,2022-10-19 10:40:00,64.9999999999995,2022-10-19 11:00:00,-272.5000000000007
2022-10-19 13:15:00,2022-10-19 13:31:00,October,13:31:00,17537.0,56.95,17.24,2022-10-19T13:31:00.000000,vix_lower_than_threshold,2022-10-19 13:59:00,66.5,17508.6,stop_loss,17510.6945,-2.0945000000028813,-477.49999999999966,2022-10-20,PE,17350,17550,16.8,73.75,20.35,86.85,2022-10-19 13:34:00,139.9999999999997,2022-10-19 13:59:00,-477.49999999999966
2022-10-20 14:30:00,2022-10-20 14:46:00,October,14:46:00,17531.55,79.35,17.42,2022-10-20T14:46:00.000000,vix_lower_than_threshold,2022-10-20 15:20:00,71.95,17576.85,time_exit,17505.252675,71.59732499999882,369.99999999999955,2022-10-27,PE,17350,17550,76.25,155.6,64.05,136.0,2022-10-20 15:19:00,374.9999999999993,2022-10-20 15:20:00,369.99999999999955
2022-10-21 10:00:00,2022-10-21 10:16:00,October,10:16:00,17645.85,75.14999999999999,16.86,2022-10-21T10:16:00.000000,vix_lower_than_threshold,2022-10-21 13:38:00,79.35000000000001,17613.7,stop_loss,17619.381224999997,-5.68122499999663,-210.00000000000085,2022-10-27,PE,17450,17650,52.95,128.1,54.3,133.65,2022-10-21 11:45:00,507.49999999999955,2022-10-21 13:38:00,-210.00000000000085
2022-10-25 11:45:00,2022-10-25 12:01:00,October,12:01:00,17693.15,54.25000000000001,16.76,2022-10-25T12:01:00.000000,vix_lower_than_threshold,2022-10-25 12:42:00,65.65,17663.65,stop_loss,17666.610275000003,-2.9602750000012747,-569.9999999999997,2022-10-27,PE,17500,17700,14.65,68.9,17.85,83.5,2022-10-25 12:03:00,162.50000000000009,2022-10-25 12:42:00,-569.9999999999997
2022-10-27 11:00:00,2022-10-27 11:16:00,October,11:16:00,17737.1,36.95,16.7,2022-10-27T11:16:00.000000,vix_lower_than_threshold,2022-10-27 11:52:00,52.300000000000004,17708.45,stop_loss,17710.494349999997,-2.0443499999964843,-767.5,2022-10-27,PE,17550,17750,1.75,38.7,1.65,53.95,2022-10-27 11:16:00,-4.99999999999986,2022-10-27 11:52:00,-767.5
2022-10-28 10:00:00,2022-10-28 10:16:00,October,10:16:00,17835.55,73.4,16.39,2022-10-28T10:16:00.000000,vix_lower_than_threshold,2022-10-28 10:43:00,79.55,17804.1,stop_loss,17808.796674999998,-4.696674999999232,-307.49999999999955,2022-11-03,PE,17650,17850,66.1,139.5,70.95,150.5,2022-10-28 10:20:00,5.000000000001137,2022-10-28 10:43:00,-307.49999999999955
2022-10-31 10:00:00,2022-10-31 10:16:00,October,10:16:00,17964.75,59.35000000000001,15.95,2022-10-31T10:16:00.000000,vix_lower_than_threshold,2022-10-31 10:53:00,65.4,17937.65,stop_loss,17937.802875,-0.15287499999976717,-302.4999999999995,2022-11-03,PE,17750,17950,36.3,95.65,39.35,104.75,2022-10-31 10:17:00,-4.999999999999716,2022-10-31 10:53:00,-302.4999999999995
2022-10-31 11:00:00,2022-10-31 11:16:00,October,11:16:00,17968.25,57.5,15.79,2022-10-31T11:16:00.000000,vix_lower_than_threshold,2022-10-31 15:16:00,50.55,18013.55,time_exit,17941.297625,72.25237500000003,347.49999999999994,2022-11-03,PE,17750,17950,34.55,92.05,30.2,80.75,2022-10-31 15:14:00,447.4999999999998,2022-10-31 15:16:00,347.49999999999994
2022-11-01 09:45:00,2022-11-01 10:01:00,November,10:01:00,18141.45,63.25,15.89,2022-11-01T10:01:00.000000,vix_lower_than_threshold,2022-11-01 12:36:00,71.0,18108.25,stop_loss,18114.237825,-5.987825000000157,-387.5,2022-11-03,PE,17950,18150,34.3,97.55,37.0,108.0,2022-11-01 10:58:00,437.49999999999966,2022-11-01 12:36:00,-387.5
2022-11-01 13:15:00,2022-11-01 13:31:00,November,13:31:00,18107.35,55.65,16.12,2022-11-01T13:31:00.000000,vix_lower_than_threshold,2022-11-02 11:16:00,51.800000000000004,18120.3,time_exit,18080.188974999997,40.11102500000197,192.49999999999972,2022-11-03,PE,17900,18100,26.4,82.05,19.4,71.2,2022-11-02 09:15:00,942.4999999999999,2022-11-02 11:07:00,-127.50000000000003
2022-11-04 14:45:00,2022-11-04 15:01:00,November,15:01:00,18091.7,65.55000000000001,15.63,2022-11-04T15:01:00.000000,vix_lower_than_threshold,2022-11-07 12:46:00,54.4,18116.5,time_exit,18064.56245,51.93754999999874,557.5000000000002,2022-11-10,PE,17900,18100,41.85,107.4,23.15,77.55,2022-11-07 09:22:00,1852.4999999999998,2022-11-07 10:59:00,339.9999999999999
2022-11-09 12:30:00,2022-11-09 12:46:00,November,12:46:00,18192.0,49.9,15.87,2022-11-09T12:46:00.000000,vix_lower_than_threshold,2022-11-09 14:40:00,61.35,18150.2,stop_loss,18164.712,-14.511999999998807,-572.5000000000003,2022-11-10,PE,18000,18200,10.65,60.55,11.35,72.7,2022-11-09 13:51:00,614.9999999999998,2022-11-09 14:40:00,-572.5000000000003
2022-11-11 10:00:00,2022-11-11 10:16:00,November,10:16:00,18315.55,60.2,14.73,2022-11-11T10:16:00.000000,vix_lower_than_threshold,2022-11-11 10:32:00,64.45,18281.3,stop_loss,18288.076675,-6.776675000000978,-212.5,2022-11-17,PE,18100,18300,36.8,97.0,39.55,104.0,2022-11-11 10:17:00,5.000000000000426,2022-11-11 10:32:00,-212.5
2022-11-11 10:45:00,2022-11-11 11:01:00,November,11:01:00,18313.35,60.25,14.66,2022-11-11T11:01:00.000000,vix_lower_than_threshold,2022-11-11 15:01:00,49.95,18355.95,time_exit,18285.879975,70.0700250000009,515.0,2022-11-17,PE,18100,18300,35.95,96.2,28.8,78.75,2022-11-11 15:00:00,529.9999999999999,2022-11-11 15:01:00,515.0
2022-11-14 10:30:00,2022-11-14 10:46:00,November,10:46:00,18345.55,62.4,14.99,2022-11-14T10:46:00.000000,vix_lower_than_threshold,2022-11-14 12:58:00,61.349999999999994,18317.8,stop_loss,18318.031675,-0.23167499999908614,52.50000000000021,2022-11-17,PE,18150,18350,29.6,92.0,29.25,90.6,2022-11-14 11:05:00,269.99999999999955,2022-11-14 12:06:00,-70.00000000000028
2022-11-15 14:45:00,2022-11-15 15:01:00,November,15:01:00,18372.55,42.1,14.68,2022-11-15T15:01:00.000000,vix_lower_than_threshold,2022-11-16 12:46:00,27.450000000000003,18416.35,time_exit,18344.991175,71.35882499999934,732.5000000000001,2022-11-17,PE,18150,18350,12.1,54.2,6.4,33.85,2022-11-16 11:34:00,905.0000000000001,2022-11-16 12:10:00,315.0000000000001
2022-11-17 14:30:00,2022-11-17 14:46:00,November,14:46:00,18394.75,17.95,14.84,2022-11-17T14:46:00.000000,vix_lower_than_threshold,2022-11-17 15:10:00,31.7,18359.15,stop_loss,18367.157875,-8.00787499999933,-687.5,2022-11-17,PE,18200,18400,0.3,18.25,0.05,31.75,2022-11-17 14:51:00,447.49999999999994,2022-11-17 15:10:00,-687.5
2022-11-24 11:30:00,2022-11-24 11:46:00,November,11:46:00,18373.5,14.0,13.63,2022-11-24T11:46:00.000000,vix_lower_than_threshold,2022-11-24 15:20:00,0.0,18513.9,time_exit,18345.93975,167.9602500000001,699.9999999999999,2022-11-24,PE,18150,18350,1.45,15.45,0.15,0.15,2022-11-24 15:19:00,699.9999999999999,2022-11-24 15:19:00,699.9999999999999
2022-11-25 10:00:00,2022-11-25 10:16:00,November,10:16:00,18472.7,51.25,13.09,2022-11-25T10:16:00.000000,vix_lower_than_threshold,2022-11-25 14:16:00,46.75000000000001,18477.2,time_exit,18444.99095,32.2090500000013,224.99999999999966,2022-12-01,PE,18250,18450,25.0,76.25,23.4,70.15,2022-11-25 14:06:00,609.9999999999998,2022-11-25 14:16:00,224.99999999999966
2022-11-28 10:00:00,2022-11-28 10:16:00,November,10:16:00,18546.1,54.25,13.49,2022-11-28T10:16:00.000000,vix_lower_than_threshold,2022-11-28 14:16:00,43.9,18584.95,time_exit,18518.28085,66.66915000000154,517.5000000000002,2022-12-01,PE,18350,18550,23.95,78.2,19.5,63.4,2022-11-28 13:46:00,825.0000000000002,2022-11-28 14:10:00,435.0000000000005
2022-11-29 10:15:00,2022-11-29 10:31:00,November,10:31:00,18640.05,53.6,13.54,2022-11-29T10:31:00.000000,vix_lower_than_threshold,2022-11-29 14:31:00,45.199999999999996,18647.95,time_exit,18612.089925,35.860075000000506,420.0000000000003,2022-12-01,PE,18450,18650,19.15,72.75,16.1,61.3,2022-11-29 13:34:00,762.5000000000002,2022-11-29 14:25:00,267.5000000000002
2022-11-30 13:00:00,2022-11-30 13:16:00,November,13:16:00,18664.45,33.65,13.58,2022-11-30T13:16:00.000000,vix_lower_than_threshold,2022-12-01 11:01:00,0.8499999999999999,18838.6,time_exit,18636.453325000002,202.14667499999632,1639.9999999999998,2022-12-01,PE,18450,18650,8.15,41.8,1.05,1.9,2022-12-01 11:00:00,1647.5000000000002,2022-12-01 11:01:00,1639.9999999999998
2022-12-01 12:00:00,2022-12-01 12:16:00,December,12:16:00,18832.9,31.5,13.45,2022-12-01T12:16:00.000000,vix_lower_than_threshold,2022-12-01 13:25:00,32.9,18800.1,stop_loss,18804.650650000003,-4.55065000000468,-70.0,2022-12-01,PE,18650,18850,1.75,33.25,1.35,34.25,2022-12-01 13:17:00,805.0000000000001,2022-12-01 13:25:00,-70.0
2022-12-02 15:15:00,2022-12-05 09:16:00,December,09:16:00,18683.7,60.24999999999999,14.05,2022-12-05T09:16:00.000000,vix_lower_than_threshold,2022-12-05 09:29:00,68.25,18653.15,stop_loss,18655.674450000002,-2.5244500000007974,-400.0000000000005,2022-12-08,PE,18500,18700,27.1,87.35,29.2,97.45,2022-12-05 09:16:00,-7.500000000000462,2022-12-05 09:29:00,-400.0000000000005
2022-12-05 15:00:00,2022-12-05 15:16:00,December,15:16:00,18710.15,54.6,13.68,2022-12-05T15:16:00.000000,vix_lower_than_threshold,2022-12-06 09:15:00,79.95,18600.65,stop_loss,18682.084775000003,-81.43477500000154,-1267.5,2022-12-08,PE,18500,18700,19.65,74.25,30.05,110.0,2022-12-05 15:17:00,85.00000000000014,2022-12-06 09:15:00,-1267.5
2022-12-13 15:00:00,2022-12-13 15:16:00,December,15:16:00,18602.55,49.550000000000004,12.88,2022-12-13T15:16:00.000000,vix_lower_than_threshold,2022-12-14 13:01:00,23.05,18674.4,time_exit,18574.646174999998,99.75382500000342,1325.0000000000002,2022-12-15,PE,18400,18600,20.1,69.65,5.8,28.85,2022-12-14 11:31:00,1630.0000000000005,2022-12-14 13:01:00,1325.0000000000002
2022-12-28 10:45:00,2022-12-28 11:01:00,December,11:01:00,18129.45,55.5,15.48,2022-12-28T11:01:00.000000,vix_lower_than_threshold,2022-12-28 14:57:00,60.3,18101.85,stop_loss,18102.255825,-0.40582500000164146,-240.00000000000003,2022-12-29,PE,17950,18150,19.75,75.25,16.2,76.5,2022-12-28 14:10:00,992.4999999999999,2022-12-28 14:55:00,-295.0000000000003
2022-12-29 14:30:00,2022-12-29 14:46:00,December,14:46:00,18126.0,33.400000000000006,15.1,2022-12-29T14:46:00.000000,vix_lower_than_threshold,2022-12-29 15:20:00,0.15000000000000002,18201.85,time_exit,18098.811,103.03899999999703,1662.5,2022-12-29,PE,17950,18150,0.8,34.2,0.05,0.2,2022-12-29 15:19:00,1662.5,2022-12-29 15:19:00,1662.5
2022-12-30 10:15:00,2022-12-30 10:31:00,December,10:31:00,18236.25,65.25,14.38,2022-12-30T10:31:00.000000,vix_lower_than_threshold,2022-12-30 11:32:00,75.7,18206.6,stop_loss,18208.895625,-2.295625000002474,-522.5000000000001,2023-01-05,PE,18050,18250,42.7,107.95,52.25,127.95,2022-12-30 10:41:00,124.99999999999964,2022-12-30 11:32:00,-522.5000000000001
2022-12-30 12:30:00,2022-12-30 12:46:00,December,12:46:00,18232.8,68.15,14.47,2022-12-30T12:46:00.000000,vix_lower_than_threshold,2022-12-30 13:02:00,74.6,18202.7,stop_loss,18205.4508,-2.75079999999798,-322.4999999999998,2023-01-05,PE,18050,18250,45.25,113.4,50.85,125.45,2022-12-30 12:46:00,-14.999999999999503,2022-12-30 13:02:00,-322.4999999999998
2022-12-30 13:15:00,2022-12-30 13:31:00,December,13:31:00,18210.35,61.400000000000006,14.55,2022-12-30T13:31:00.000000,vix_lower_than_threshold,2022-12-30 13:51:00,68.05,18170.25,stop_loss,18183.034474999997,-12.784474999996746,-332.49999999999955,2023-01-05,PE,18000,18200,40.3,101.7,46.3,114.35,2022-12-30 13:35:00,-12.5,2022-12-30 13:51:00,-332.49999999999955
